,bittrex,huobi,poloniex,price,top_address_1,top_address_2,top_address_3,top_address_4,top_address_5,top_address_7,date
207,1423.72336227,0.0,5630.06961628,2697.4725,106956.43749159,0.0,51600.997095119994,0.0,107843.84030984,107843.84030984,2017-07-27
208,743.39222615,0.0,1053.16253892,2805.1788,103951.22631152,0.0,51600.997095119994,0.0,107843.84030984,107843.84030984,2017-07-28
209,3948.1656562199996,0.0,2945.84129107,2720.08,104197.73209055,0.0,51600.997095119994,0.0,107843.84030984,107843.84030984,2017-07-29
210,6703.92300564,0.0,799.51074506,2746.3263,111064.01528752,0.0,51600.997095119994,0.0,87843.84030984,87843.84030984,2017-07-30
211,4637.79824833,0.0,165.11015133,2873.8325,112906.36062449,0.0,58600.997095119994,0.0,57843.84030984,57843.84030984,2017-07-31
212,141.9245008,0.0,171.34074404,2735.5875,113799.05253213,0.0,76601.99709512001,0.0,57843.84030984,57843.84030984,2017-08-01
213,0.0,0.0,4584.78859013,2723.58,115327.5735889,0.0,79303.99709512001,0.0,57843.84030984,57843.84030984,2017-08-02
214,8814.71682198,0.0,5876.54232286,2814.3613,112327.55459927,0.0,65302.996183979994,0.0,77843.84030984,77843.84030984,2017-08-03
215,7205.51653188,0.0,533.34818032,2883.6813,109327.5514979,0.0,65302.996183979994,0.0,77843.84030984,77843.84030984,2017-08-04
216,7606.20486139,0.0,3125.49542914,3301.7588,111788.9008879,0.0,65302.996183979994,0.0,77843.84030984,77843.84030984,2017-08-05
217,7543.46835935,0.0,1880.15303297,3255.0025,114469.842774,0.0,65302.996183979994,0.0,77843.84030984,77843.84030984,2017-08-06
218,8192.0374354,0.0,918.05918696,3431.9688,109469.83951081001,0.0,65302.996183979994,0.0,77843.84030984,77843.84030984,2017-08-07
219,7295.7675065700005,0.0,2752.83761569,3453.1625,108191.40065642001,0.0,65302.996183979994,0.0,77843.84030984,77843.84030984,2017-08-08
220,2838.15151726,0.0,3269.61411526,3377.5438,111787.91507064001,0.0,75302.99618398001,0.0,87843.84030984,87843.84030984,2017-08-09
221,4172.60293538,0.0,555.26297213,3445.28,115898.23590064001,0.0,75302.99619175,0.0,87843.84031761,87843.84031761,2017-08-10
222,3524.28462534,0.0,2625.30356408,3679.6075,116652.09148064001,0.0,75302.99619175,0.0,99843.84031761,99843.84031761,2017-08-11
223,1806.2241328100001,0.0,1388.83319711,3917.6488,109817.14889287001,0.0,75302.99619175,0.0,99843.84031761,99843.84031761,2017-08-12
224,855.15406594,0.0,2273.42957328,4111.1963,105036.49755798001,0.0,82802.99619175,0.0,99843.84031761,99843.84031761,2017-08-13
225,551.36695859,0.0,3823.13410869,4382.7413,106150.37920835,0.0,82802.99619175,0.0,99843.84031761,99843.84031761,2017-08-14
226,481.61988418,0.0,2808.76224087,4204.43,100108.7084797,0.0,82802.99619175,0.0,99843.84031761,99843.84031761,2017-08-15
227,220.6679196,0.0,1766.78374695,4425.2963,100318.70244197,0.0,82802.99619175,0.0,103843.84031761,103843.84031761,2017-08-16
228,272.31976055,0.0,2638.76527766,4316.34,99975.33192101,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-17
229,420.25535332,0.0,1913.45953525,4159.4575,103993.97660101,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-18
230,589.4694001299999,0.0,2416.24487711,4206.1313,107305.23080101001,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-19
231,730.14705835,0.0,3209.55914955,4111.22,114279.90967523001,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-20
232,1734.97238618,0.0,3922.7508349,4054.9425,119079.63139149001,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-21
233,322.52109726,0.0,2174.30683436,4137.6725,113156.98216131,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-22
234,2819.39705051,0.0,1456.40164819,4191.2175,117172.48242767001,0.0,82802.99619175,0.0,93843.84031761,93843.84031761,2017-08-23
235,1117.23788701,0.0,331.17216301,4362.475,120767.1404819,0.0,82802.99619175,0.0,93843.8405703,93843.8405703,2017-08-24
236,12051.972556179999,0.0,291.34552102,4408.3238,114239.28275578,0.0,89802.99619175,0.0,93843.8405703,93843.8405703,2017-08-25
237,10707.37550966,0.0,983.83566756,4387.4613,115345.20206685,0.0,89802.99619175,0.0,93843.8405703,93843.8405703,2017-08-26
238,12903.43344641,0.0,864.09734905,4394.515,115940.74668852001,0.0,89802.99619175,0.0,93843.8405703,93843.8405703,2017-08-27
239,15528.09870909,0.0,320.16540573,4439.6588,117890.97356852,0.0,89802.99619175,0.0,93843.8405703,93843.8405703,2017-08-28
240,9420.29910558,0.0,569.3004918,4648.1338,115120.55565526,0.0,89802.99619175,0.0,93843.8405703,93843.8405703,2017-08-29
241,7948.25854559,0.0,696.19033087,4630.7275,117014.33762754001,0.0,89802.99619175,0.0,93843.8406614,93843.8406614,2017-08-30
242,5638.53473241,0.0,447.26136479,4764.8675,119969.46681965,0.0,89802.99619175,0.0,93843.8406614,93843.8406614,2017-08-31
243,5184.9421657,0.0,484.23983863,4950.7238,119315.01485498,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-01
244,3365.29349074,0.0,1000.79418342,4643.975,119562.54446117001,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-02
245,3968.00752281,0.0,470.0664885,4631.695,124806.87639117001,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-03
246,15961.96751427,0.0,355.59326513,4319.7213,116298.33811062001,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-04
247,1844.02551457,0.0,1067.42874241,4422.1213,126546.31455799,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-05
248,570.08862756,0.0,1491.16875096,4626.72,119140.59484226,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-06
249,1022.3610874,0.0,1171.46724082,4638.0975,115445.49973122,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-07
250,1661.95041577,0.0,1391.57209154,4317.5375,113488.96551929001,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-08
251,537.70183922,0.0,1730.1410291,4291.88,116610.65141929,0.0,89802.99619175,0.01,83843.8406614,83843.8406614,2017-09-09
252,7316.89876286,0.0,1188.67759037,4191.175,121295.95591778001,0.0,89802.99619175,0.0,83843.8406614,83843.8406614,2017-09-10
253,14909.5600137,0.0,2320.4746427,4188.845,121246.11591282001,0.0,89802.99629175001,0.0,83843.8406614,83843.8406614,2017-09-11
254,11847.907932749999,0.0,2218.92003704,4148.2675,117578.74452386,0.0,89802.99629175001,0.0,83848.3262614,83848.3262614,2017-09-12
255,10550.3532152,0.0,2326.67610872,3874.2588,116208.41469307001,0.0,89802.99729175001,0.0,83848.3262614,83848.3262614,2017-09-13
256,9795.745222040001,0.0,1707.87474808,3226.4125,119646.40160534001,0.0,89802.99829175002,0.0,84348.3262614,84348.3262614,2017-09-14
257,6538.93105325,0.0,1643.99426859,3686.9,124034.02392534,0.0,89802.99829175002,0.0,84348.3262614,84348.3262614,2017-09-15
258,2242.39807566,0.0,1984.36525982,3678.7375,134274.58942804998,0.0,89802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-16
259,9787.103612129999,0.0,2091.91225899,3672.5663,134189.95669112998,0.0,89802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-17
260,19469.17342734,0.0,2619.9086184,4067.0775,123656.91939930001,0.0,89802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-18
261,16592.70317777,0.0,201.1972481,3896.9988,117778.65281591001,0.0,89802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-19
262,15988.73173545,0.0,863.66250757,3858.0888,119487.61728694,0.0,89802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-20
263,16545.06611877,0.0,252.4837499,3612.6813,120305.91554694,0.0,89802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-21
264,9495.21483939,0.0,328.01876658,3603.3088,120947.61686694,0.0,94802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-22
265,11708.639235969998,0.0,1219.54921649,3777.2938,116918.92793845001,0.0,94802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-23
266,12600.74257106,0.0,493.99600644,3662.12,114898.78959469001,0.0,94802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-24
267,11961.77017158,0.0,216.77232667,3927.4988,110160.2174221,0.0,94802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-25
268,13314.53562658,0.0,432.32426696,3895.5125,109335.57215795001,0.0,94802.99829175002,0.0,94348.3262614,94348.3262614,2017-09-26
269,15723.38240443,0.0,624.40523478,4208.5613,107866.99783791,0.0,94802.99829175002,0.0,99348.3262614,99348.3262614,2017-09-27
270,15557.1012888,0.0,1969.77746917,4185.2925,108313.50490752001,0.0,94802.99829175002,0.0,99348.3262614,99348.3262614,2017-09-28
271,15713.9567714,0.0,1723.52248243,4164.1038,109205.9790164,0.0,94802.99829175002,0.0,99348.3262614,99348.3262614,2017-09-29
272,13992.902819160001,0.0,150.90877143,4353.0475,115726.56057731001,0.0,94802.99829175002,0.0,99348.3262614,99348.3262614,2017-09-30
273,15517.24004625,0.0,600.94501829,4394.6388,113998.53893454,0.0,94802.99829175002,0.0,99348.3262614,99348.3262614,2017-10-01
274,16963.3254443,0.0,686.40613242,4404.0975,110998.53200121001,0.0,94802.99829175002,0.0,99348.3262614,99348.3262614,2017-10-02
275,17932.98926201,0.0,266.65411438,4320.09,107432.98421040001,0.0,94802.99829175002,0.0,103348.3262614,103348.3262614,2017-10-03
276,17454.18040967,0.0,1764.57236192,4225.9238,109970.2480946,0.0,94802.99829175002,0.0,103348.3262614,103348.3262614,2017-10-04
277,16000.218534029998,0.0,1106.89400821,4322.755,112546.70534890001,0.0,94802.99829175002,0.0,103348.3262614,103348.3262614,2017-10-05
278,14239.622572769998,0.0,492.29880255,4370.245,113172.30682356001,0.0,94802.99829175002,0.0,103348.3262614,103348.3262614,2017-10-06
279,13831.46733091,0.0,470.29263211,4437.0338,115056.64777494001,0.0,94802.99829175002,0.0,103348.3262614,103348.3262614,2017-10-07
280,10219.07141495,0.0,1528.97766111,4596.9625,120536.42418949,0.0,99802.99829175002,0.0,97348.3262614,97348.3262614,2017-10-08
281,12671.887837670001,0.0,154.27025049,4772.975,124461.02561415,0.0,99802.99829175002,0.0,97348.3262614,97348.3262614,2017-10-09
282,13371.61979545,0.0,1262.30420362,4754.6988,138482.37045145,0.0,99802.99833470001,0.0,97348.3262614,97348.3262614,2017-10-10
283,14201.83715012,1.91,1059.22345192,4830.7663,144646.15891511,0.0,99802.99833470001,0.0,97348.32628282,97348.32628282,2017-10-11
284,13148.69994129,0.0,880.89280267,5439.1338,149510.50230510999,0.0,99802.99833470001,0.0,97348.32628282,97348.32628282,2017-10-12
285,12793.31529027,0.0,1044.30522655,5640.1275,158261.83920510998,0.0,99802.99852232,0.0,97348.32628282,97348.32628282,2017-10-13
286,11646.345484799998,0.0,1176.51812324,5809.6938,158642.83938058,0.0,99802.99852232,0.0,97348.32628282,97348.32628282,2017-10-14
287,12977.246013619999,0.0,991.46867623,5697.3917,159677.37296838,0.0,99802.99852232,0.0,97348.32628282,97348.32628282,2017-10-15
288,12101.49463819,0.0,971.77146114,5754.2213,161281.77604204,0.0,99802.99854787001,0.0,97348.32631059,97348.32631059,2017-10-16
289,12243.650573160001,0.0,4850.33631128,5595.235,164070.44663936,0.0,99802.99864787002,0.0,97348.32641059,97348.32641059,2017-10-17
290,6765.1839444199995,0.0,4677.31172393,5572.1988,160886.30699891,0.0,99802.99864787002,0.0,97348.32641059,97348.32641059,2017-10-18
291,4705.056360879999,0.0,4466.03996052,5699.5838,160975.35452233,0.0,99802.99864787002,0.0,97348.32641059,97348.32641059,2017-10-19
292,3526.74078159,0.0,4458.12958159,5984.0863,163010.3169449,0.0,102802.99864787002,0.0,97348.32711059,97348.32711059,2017-10-20
293,3539.3488417,0.0,4507.10042827,6013.2288,167916.51019409,0.0,102802.99865333001,0.0,97348.32711605,97348.32711605,2017-10-21
294,4171.910921260001,0.0,4625.66598176,5984.9563,167550.60440901,0.0,102802.99865333001,0.0,97348.32711605,97348.32711605,2017-10-22
295,5802.75045398,0.0,4755.50706378,5895.2988,161867.63459591,0.0,104802.99865333001,0.0,97348.32711605,97348.32711605,2017-10-23
296,646.95047956,0.0,5150.84438834,5518.85,160069.59121513998,0.0,126802.99865333001,0.0,97348.32711605,97348.32711605,2017-10-24
297,494.20927445,0.0,3307.27064209,5733.9038,162217.22102827,0.0,126802.99865880002,0.0,89348.32711605,89348.32711605,2017-10-25
298,427.98113343,0.0,2417.02997418,5888.145,160258.73737893,0.0,122302.89801044001,0.0,89348.32711605,89348.32711605,2017-10-26
299,352.33386430999997,2.87233073,2771.63018764,5767.68,159691.85707139998,0.0,122302.89801044001,0.0,89348.32711605,89348.32711605,2017-10-27
300,1702.65297883,4.9992,1146.32821714,5732.825,157678.63564559998,0.0,121302.89729648,0.0,89348.32711605,89348.32711605,2017-10-28
301,1056.01204766,0.0,463.43599562,6140.5313,158478.60032949998,0.0,121302.89729648,0.0,89348.32711605,89348.32711605,2017-10-29
302,412.22124878,0.0,176.13557822,6121.8,165303.66409971,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-10-30
303,937.52283555,0.0,771.84113032,6447.6675,166201.25339678998,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-10-31
304,1040.99410923,2.5152086,964.43051319,6750.1725,169798.28458679,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-01
305,2746.55655051,13.48278736,453.19257238,7030.0025,162809.42244283,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-02
306,2286.9591685,0.0,156.66598492,7161.4513,152629.4738334,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-03
307,1917.87244655,0.0,556.66853356,7386.9988,153038.76323585998,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-04
308,2648.29272382,0.0,1787.1156931,7382.4488,158961.04359711,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-05
309,2724.5821618299997,0.0,1824.9191767,6958.2113,157928.02494732,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-06
310,1946.08318489,11.27929619,2650.3695955,7118.8013,149561.95893119,0.0,121302.89734673999,0.0,89348.32711605,89348.32711605,2017-11-07
311,1814.8998026099998,0.0,2400.0034547,7458.795,149324.09503296998,0.0,121302.89734673999,1.24887185,89348.32711605,89348.32711605,2017-11-08
312,429.05090828,0.0,2083.27433935,7146.7813,156806.40897294998,0.0,121302.90417624,1.24887185,89348.32711605,89348.32711605,2017-11-09
313,298.81515802,46.19077183,830.81721116,6570.3125,143979.79402702,0.0,121302.90417624,1.24887185,89348.32711605,89348.32711605,2017-11-10
314,527.7207754,34.663252,588.25310574,6337.0,146577.49280509,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-11
315,3111.17531375,50.71865675,3330.72562965,5857.3175,158956.02832508998,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-12
316,12387.76848407,50.672647999999995,9981.8617722,6517.6763,185286.63535477998,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-13
317,15194.199206369998,25.58829665,9310.06409832,6598.7688,182773.0853298,0.0,121302.90417624,1.24887185,89348.32711605,89348.32711605,2017-11-14
318,25687.82786403,19.9969195,8795.63428588,7279.0013,175239.02976077,0.0,121302.90417624,1.24887185,89348.32711605,89348.32711605,2017-11-15
319,24218.70579821,21.59343368,1770.35866518,7843.9375,168865.26820919,0.0,121302.90417624,1.24887185,89348.32711605,89348.32711605,2017-11-16
320,19196.851029280002,36.22059385,553.35324156,7689.9088,169706.26403040998,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-17
321,18946.39516602,47.19820901,513.76530222,7776.94,164240.42640718998,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-18
322,20889.617581680002,39.37597816,2504.69682556,8033.9363,165924.36904271,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-19
323,22167.45187429,19.9676265,2435.93525053,8238.2025,165718.8444375,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-20
324,21378.304814820003,43.23623945,2219.41159582,8095.5938,158272.34282982998,0.0,121302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-21
325,17894.69548946,96.68248218,1519.89898076,8230.6925,146389.36504163,0.0,131302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-22
326,14740.63041332,900.41554148,839.80895653,8002.6413,131589.21911158,0.0,131302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-23
327,11082.1871117,900.41554148,772.08574821,8201.4613,126516.89705656,0.0,131302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-24
328,7512.31444941,925.1827462599999,838.95345194,8763.785,126234.54278092,0.0,131302.90417624,1.24887185,95348.32711605,95348.32711605,2017-11-25
329,8440.54373357,38.67295517,606.39326755,9326.5888,130841.11814799001,0.0,131302.90417624,1.24887185,98348.32711605,98348.32711605,2017-11-26
330,12626.58167436,44.996566,338.68773239,9739.055,124841.07874488001,0.0,131302.90417624,1.24887185,98348.32711605,98348.32711605,2017-11-27
331,6153.12741028,124.805735,627.10724118,9908.2288,131197.94747629,0.0,131302.90417624,1.24887185,98348.32711605,98348.32711605,2017-11-28
332,4538.0806971599995,109.8065935,1911.01486985,9816.3475,130658.39205957,0.0,131302.91424824,1.24887185,98348.32711605,98348.32711605,2017-11-29
333,2281.5064212499997,28.96833058,1042.66556897,9916.5363,132918.41318843,0.0,131302.91424824,1.24887185,98348.32711605,98348.32711605,2017-11-30
334,1200.76094124,0.50902194,525.84683803,10859.5625,133711.68404716,0.0,131302.91424824,1.24887185,98348.32711605,98348.32711605,2017-12-01
335,1307.9350172900001,41.03757252,842.01118126,10895.0138,140148.17927716,0.0,131302.91424824,1.24887185,98348.32711605,98348.32711605,2017-12-02
336,1410.7418624700001,88.78081461000001,889.69407635,11180.8875,141789.32117716,0.0,131302.91424824,1.24887185,98348.32711605,98348.32711605,2017-12-03
337,1573.73876137,138.76412449,1412.43162774,11616.855,138981.07195930998,0.0,131302.91424824,1.24887185,98348.32711605,98348.32711605,2017-12-04
338,1142.79872117,248.26541711,1847.47114155,11696.0583,142578.10044516998,0.0,131302.91425807,1.24887185,98348.32722605,98348.32722605,2017-12-05
339,706.26194904,202.78063846000003,707.99834499,13708.9913,141177.13362300998,0.0,131302.91425807,1.24887185,98348.32722605,98348.32722605,2017-12-06
340,445.36524951999996,125.91476026000001,365.74597423,16858.02,138838.44366102,0.0,131302.91425807,1.24887185,90348.32722605,90348.32722605,2017-12-07
341,572.9202380199999,37.827990369999995,1084.45126422,16057.145,129948.46344829,0.0,131302.91425807,1.24887185,91348.32722605,91348.32722605,2017-12-08
342,423.65451004,91.24976276,652.9434878,14913.4038,118956.02792561,3601.0,131302.91425807,1.24887185,91348.32722605,91348.32722605,2017-12-09
343,676.9632458799999,155.08330536000003,532.97540524,15036.9563,123312.66622691,3601.0,131302.92125807,1.24887185,91348.33422605,91348.33422605,2017-12-10
344,561.3855243500001,145.08470146000002,483.05415107,16699.6775,127341.65072372,15093.17223513,131302.92125807,1.24887185,94348.33422605,94348.33422605,2017-12-11
345,531.61387193,222.94965775,1210.53092321,17178.1025,123341.59704919001,19206.29715744,131302.92125807,1.24887185,94348.33422605,94348.33422605,2017-12-12
346,273.91858377999995,162.96640348000003,4367.79871402,16407.2025,124111.72150042001,19206.29715744,131302.92125807,1.24887185,94348.33549151,94348.33549151,2017-12-13
347,209.11741303,12.089425250000001,2709.26920068,16531.0838,132201.25666523,19206.29715744,131302.92125807,40977.79925903,94348.33549151,94348.33549151,2017-12-14
348,189.4234891,1.092e-05,2558.39236424,17601.9438,133378.97103214,18706.29372178,131302.92125807,40977.79925903,81348.33549151,81348.33549151,2017-12-15
349,493.63998903,1.092e-05,1969.79250204,19343.04,135867.30679012,18706.29372178,131302.92125807,40977.79925903,81348.33559151,81348.33559151,2017-12-16
350,639.3145026999999,1.092e-05,2528.04984257,19086.6438,136170.65429019,18706.29372178,131302.92125807,41827.69456624,81348.33559151,81348.33559151,2017-12-17
351,259.7585279,0.01913899,2483.10715022,18960.5225,136693.51875155,41149.26497209,131302.92126807,48626.91381341,81348.33560151,81348.33560151,2017-12-18
352,209.62405995999998,25.0929807,2934.55961121,17608.35,133491.90025973,47495.20091367,131302.92126807,48626.91381341,81348.33560151,81348.33560151,2017-12-19
353,146.28253884,1.092e-05,2441.84269501,16454.7225,135041.85297434998,47495.20091367,131302.92126807,48626.91381341,81348.33560151,81348.33560151,2017-12-20
354,307.06188749000006,1.092e-05,2036.31825759,15561.05,143771.03316527,47495.20091367,131302.92162832,47026.90581341,81348.33560151,81348.33560151,2017-12-21
355,297.43450192,1.092e-05,4565.37064779,13857.145,139764.14173853,44938.42897953,131302.92226772002,44000.19781341,81348.33560151,81348.33560151,2017-12-22
356,330.43179353,22.63799356,1912.07194296,14548.71,155920.50567497,44938.42897953,131302.92226772002,44000.19781341,88348.33560151,88348.33560151,2017-12-23
357,509.01931445,0.0026559200000000004,1204.8195683,13975.4363,157060.41249701,46849.78273984,131302.92226772002,44000.19781341,88348.33571751,88348.33571751,2017-12-24
358,2167.66258396,0.0028408400000000003,191.15527187,13917.0275,157951.58828581,46849.78273984,131302.92226772002,44000.19781341,88348.33571751,88348.33571751,2017-12-25
359,4531.839257279999,0.0027530100000000006,666.002851,15745.2575,152448.14692174998,57740.40243518,131302.92226772002,44000.19781341,88348.33571751,88348.33571751,2017-12-26
360,9875.75485646,0.0030547400000000002,797.49504535,15378.285,146448.1172376,65691.14890711,131302.92226772002,44000.19781341,88348.33571751,88348.33571751,2017-12-27
361,13254.50086915,0.0043792,2772.72679996,14428.76,144067.77013329,72015.32389474,131302.92226772002,44000.19781341,88348.33571751,88348.33571751,2017-12-28
362,20454.13907746,0.0026559200000000004,2571.39041884,14427.87,142799.71873490998,74071.33910958,131302.92226772002,44000.19781341,88348.33571751,88348.33571751,2017-12-29
363,20658.7637271,0.0026559200000000004,3135.94166619,12629.8138,144324.32552113998,74071.33922658,131302.92226772002,44000.19793041,78348.33571751,78348.33571751,2017-12-30
364,18167.26961571,0.0026559200000000004,7583.18558367,13860.1363,142147.77150352,64071.32808655,151302.92226772002,44000.19793041,78348.33571751,78348.33571751,2017-12-31
365,20889.71155492,0.0027650600000000006,7426.55424869,13412.44,143548.00850352,54071.3259136,191302.92226772002,44000.19793041,78348.33571751,78348.33571751,2018-01-01
366,17763.82473768,0.00300805,4853.36480327,14740.7563,135547.95222237,70984.14475466,191302.92226772002,44000.19793041,78348.33571751,78348.33571751,2018-01-02
367,9801.09632946,0.00128581,797.15884752,15134.6513,137084.77401269999,80403.61392239,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-03
368,9835.27027901,0.00128581,482.98239966,15155.2263,137482.33543856998,84691.24720449,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-04
369,1110.74184379,0.19844089000000004,187.75352721,16937.1738,132679.11371484,84691.24720449,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-05
370,2676.09765548,0.19844089000000004,6087.98173009,17135.8363,132552.35483732,74691.24277904,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-06
371,17202.42429589,0.27953212,839.41198023,16178.495,131487.65148765,77751.69352194,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-07
372,19012.496932759997,0.27953212,699.50603138,14970.3575,135773.39326478,77751.69352194,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-08
373,17426.91744586,0.27953212,700.75103489,14439.4738,138545.92859477998,94697.19531464,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-09
374,17184.16856147,0.27953212,1182.07587264,14890.7225,138297.00426912,103618.25953434,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-10
375,14583.51975277,0.27953212,655.39686105,13287.26,145416.11609216,103618.25953434,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-11
376,12410.597571060001,9.17163342,1771.83032416,13812.715,145592.18623497,103618.25953434,191302.92326772003,44000.19793041,78348.33571751,78348.33571751,2018-01-12
377,14824.48559029,0.27968512,1257.60702747,14188.785,144369.58831879,110516.97156399,191302.92326772003,46073.21995735,78348.33571751,78348.33571751,2018-01-13
378,13743.891867029999,0.27968512,617.56335633,13619.0288,144369.58831879,117170.04130303,191302.92326772003,46073.21995735,78348.33571751,78348.33571751,2018-01-14
379,13023.464977689999,0.27968512,3082.95614886,13585.9013,142475.69339037,117170.04136303,191302.92332772003,51518.75165357,78348.33571751,78348.33571751,2018-01-15
380,11005.769728079998,0.27968512,4465.05540052,11348.02,145188.18994965,117170.04136303,191302.92332772003,55357.11692548,78348.33571751,78348.33571751,2018-01-16
381,4696.66783761,10.9447241,4142.68729237,11141.2488,152432.45632951,117170.04136303,191302.92332772003,55357.11692548,78348.33579495,78348.33579495,2018-01-17
382,5599.04145264,0.12049074,191.61824559,11250.6475,146781.79855841998,117170.04136303,191302.92332772003,55357.11692548,78348.33579495,78348.33579495,2018-01-18
383,8646.43538391,0.12049074,2281.9689872,11514.925,152177.27923805,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-19
384,6943.74295806,0.12049074,1204.18207711,12759.6413,152767.60713254,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-20
385,10645.17376164,0.12049074,3059.81347563,11522.8588,150767.56520076,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-21
386,8367.96143132,0.12049074,3058.01030659,10772.15,151129.42506277,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-22
387,6813.3174249700005,0.12049074,3122.11456126,10839.8263,149669.98733337998,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-23
388,6498.17817736,0.17949214000000002,3156.81118838,11399.52,146867.83727301,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-24
389,6105.2558778699995,0.17949214000000002,2575.04792414,11137.2375,142712.33691179,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-25
390,5991.81124525,0.17949214000000002,2620.50593033,11090.0638,143651.10590179,117170.04136303,191302.92342072004,55357.11692548,78348.33579495,78348.33579495,2018-01-26
391,5975.721257,20.84664797,1466.07357276,11407.1538,138684.96224721998,117170.04136303,191302.92342072004,55357.11692548,83348.33579495,83348.33579495,2018-01-27
392,5277.601421599999,35.44700815,11568.18901814,11694.4675,138684.96224721998,117170.04136303,191302.92352072004,55357.11692548,83348.33579495,83348.33579495,2018-01-28
393,3751.48716443,14.779852320000002,8801.87445164,11158.3938,140745.04083722,117170.04136303,191302.92352072004,55357.11692548,83348.33579495,83348.33579495,2018-01-29
394,3146.61433651,55.90545575,8254.93112705,10034.9975,137869.05577238998,117170.04136303,191302.92353171002,55357.11692548,83348.33579495,83348.33579495,2018-01-30
395,2660.9383367399996,55.9544659,6437.88928984,10166.5063,130697.7899533,117170.04136303,191302.92353171002,55357.11692548,83348.33585928,83348.33585928,2018-01-31
396,1049.57273548,14.82886247,5873.934612,9052.5763,128019.78883184001,117170.04136303,191302.92353171002,55357.11692548,83348.33585928,83348.33585928,2018-02-01
397,3946.1790749099996,28.72108252,66.29281299,8827.63,148388.18540698,117170.04136303,184302.92089231004,55357.11692548,83348.33585928,83348.33585928,2018-02-02
